,valid_datetime,Day-ahead_Price,Balancing_Price,price_signal,system_imbalance,alpha
22357,2021-12-30 17:30:00+00:00,195.5,235,39.5,241.14,0.242888232
22358,2021-12-30 18:00:00+00:00,200.21,160,-40.21,-17.2575,0.242882623
22359,2021-12-30 18:30:00+00:00,200.21,26,-174.21,-249.8983,0.243021205
22360,2021-12-30 19:00:00+00:00,191.63,75,-116.63,-184.042,0.243105737
22361,2021-12-30 19:30:00+00:00,191.63,86,-105.63,-57.3253,0.243050457
22362,2021-12-30 20:00:00+00:00,155.85,219,63.15,217.5143,0.243083031
22363,2021-12-30 20:30:00+00:00,155.85,87,-68.85,-92.6439,0.243111438
22364,2021-12-30 21:00:00+00:00,127.22,75,-52.22,-187.6813,0.243097046
22365,2021-12-30 21:30:00+00:00,127.22,75,-52.22,-277.656,0.243107572
22366,2021-12-30 22:00:00+00:00,113.56,-67.64,-181.2,-643.4532,0.24310993
22367,2021-12-30 22:30:00+00:00,113.56,-67.64,-181.2,-663.1716,0.243072684
22368,2021-12-30 23:00:00+00:00,83.27,42.07,-41.2,-185.9001,0.243043299
22369,2021-12-30 23:30:00+00:00,83.27,36.34,-46.93,-228.262,0.242866943
22370,2021-12-31 00:00:00+00:00,57.34,49.02,-8.32,-52.9246,0.242811219
22371,2021-12-31 00:30:00+00:00,57.34,210,152.66,216.3587,0.243050742
22372,2021-12-31 01:00:00+00:00,10.1,197,186.9,473.5445,0.243272876
22373,2021-12-31 01:30:00+00:00,10.1,210,199.9,174.2335,0.243375511
22374,2021-12-31 02:00:00+00:00,-2.88,195,197.88,20.291,0.243402817
22375,2021-12-31 02:30:00+00:00,-2.88,2.5,5.38,-172,0.243402773
22376,2021-12-31 03:00:00+00:00,-4.8,-20.74416,-15.94416,-198.8633,0.243597285
22377,2021-12-31 03:30:00+00:00,-4.8,-31.34,-26.54,-391.1867,0.243586276
22378,2021-12-31 04:00:00+00:00,8.09,-40.96,-49.05,-261.6161,0.243456199
22379,2021-12-31 04:30:00+00:00,8.09,-45.41,-53.5,-312.6717,0.24334914
22380,2021-12-31 05:00:00+00:00,63.87,-40.96,-104.83,-262.4314,0.243374944
22381,2021-12-31 05:30:00+00:00,63.87,0,-63.87,-206.0177,0.243351643
22382,2021-12-31 06:00:00+00:00,95.35,194,98.65,43.1077,0.243345541
22383,2021-12-31 06:30:00+00:00,95.35,208,112.65,361.943,0.243440445
22384,2021-12-31 07:00:00+00:00,111.73,208,96.27,292.7999,0.243552943
22385,2021-12-31 07:30:00+00:00,111.73,208,96.27,194.3664,0.243589151
22386,2021-12-31 08:00:00+00:00,148.09,30,-118.09,-115.275,0.243601295
22387,2021-12-31 08:30:00+00:00,148.09,27,-121.09,-63.5567,0.243631949
22388,2021-12-31 09:00:00+00:00,164.29,26,-138.29,-362.9582,0.243666706
22389,2021-12-31 09:30:00+00:00,164.29,21,-143.29,-408.4441,0.243696214
22390,2021-12-31 10:00:00+00:00,157.79,26,-131.79,-228.1227,0.243754811
22391,2021-12-31 10:30:00+00:00,157.79,21,-136.79,-316.8841,0.24381289
22392,2021-12-31 11:00:00+00:00,167.21,20.5,-146.71,-350.9123,0.243873082
22393,2021-12-31 11:30:00+00:00,167.21,20.5,-146.71,-518.5491,0.243851524
22394,2021-12-31 12:00:00+00:00,157.62,26,-131.62,-84.3898,0.244098914
22395,2021-12-31 12:30:00+00:00,157.62,26,-131.62,-45.6045,0.244194991
22396,2021-12-31 13:00:00+00:00,163.75,26.5,-137.25,-9.2383,0.244197774
22397,2021-12-31 13:30:00+00:00,163.75,26.5,-137.25,-26.5512,0.244187834
22398,2021-12-31 14:00:00+00:00,132.13,219,86.87,15.7393,0.244183802
22399,2021-12-31 14:30:00+00:00,132.13,26.5,-105.63,-86.8052,0.244201939
22400,2021-12-31 15:00:00+00:00,175.03,26.5,-148.53,-205.4567,0.244305415
22401,2021-12-31 15:30:00+00:00,175.03,210,34.97,104.2813,0.244405653
22402,2021-12-31 16:00:00+00:00,223.68,26.5,-197.18,-233.4198,0.244809043
22403,2021-12-31 16:30:00+00:00,223.68,26.5,-197.18,-164.6738,0.245500724
22404,2021-12-31 17:00:00+00:00,196.39,219,22.61,82.7678,0.245609444
22405,2021-12-31 17:30:00+00:00,196.39,219,22.61,23.0909,0.245638062
22406,2021-12-31 18:00:00+00:00,181.03,101,-80.03,-11.0192,0.245670807
22407,2021-12-31 18:30:00+00:00,181.03,64,-117.03,-148.6534,0.245695425
22408,2021-12-31 19:00:00+00:00,152.55,200,47.45,226.3942,0.245662628
22409,2021-12-31 19:30:00+00:00,152.55,26.55,-126,-31.4507,0.24567068
22410,2021-12-31 20:00:00+00:00,168.53,200,31.47,263.4619,0.245647221
22411,2021-12-31 20:30:00+00:00,168.53,26,-142.53,-125.4122,0.245726209
22412,2021-12-31 21:00:00+00:00,145.87,26.5,-119.37,-122.6201,0.245776649
22413,2021-12-31 21:30:00+00:00,145.87,26.5,-119.37,-47.0345,0.245685691
22414,2021-12-31 22:00:00+00:00,106.89,100.78307,-6.10693,-23.9233,0.245677826
22415,2021-12-31 22:30:00+00:00,106.89,93.25,-13.64,-94.6696,0.246152225
22416,2021-12-31 23:00:00+00:00,131.89,36.98,-94.91,-290.7525,0.247116153
22417,2021-12-31 23:30:00+00:00,131.89,28.03,-103.86,-381.3745,0.247878639
22418,2022-01-01 00:00:00+00:00,88.45,13.51,-74.94,-661.3817,0.247831866
22419,2022-01-01 00:30:00+00:00,88.45,13.51,-74.94,-712.8106,0.247694746
22420,2022-01-01 01:00:00+00:00,23.91,42.13,18.22,-208.3042,0.247701337
22421,2022-01-01 01:30:00+00:00,23.91,22.51,-1.4,-352.3806,0.247548385
22422,2022-01-01 02:00:00+00:00,7.27,5.2,-2.07,-376.1722,0.247332592
22423,2022-01-01 02:30:00+00:00,7.27,-1.4,-8.67,-649.924,0.246798742
22424,2022-01-01 03:00:00+00:00,-6.31,0.82,7.13,-334.3311,0.246581277
22425,2022-01-01 03:30:00+00:00,-6.31,-47.31,-41,-843.5427,0.245505987
22426,2022-01-01 04:00:00+00:00,-18.05,-65.65368,-47.60368,-655.3085,0.244884443
22427,2022-01-01 04:30:00+00:00,-18.05,-71.42,-53.37,-910.3832,0.24371527
22428,2022-01-01 05:00:00+00:00,-17.97,-74.58,-56.61,-927.0181,0.242740409
22429,2022-01-01 05:30:00+00:00,-17.97,-77.55,-59.58,-1169.6496,0.240955697
22430,2022-01-01 06:00:00+00:00,-31.39,-74.58,-43.19,-1072.6119,0.239345593
22431,2022-01-01 06:30:00+00:00,-31.39,-74.44,-43.05,-918.5147,0.238192964
22432,2022-01-01 07:00:00+00:00,-21.7,-74.77063,-53.07063,-936.0042,0.237068897
22433,2022-01-01 07:30:00+00:00,-21.7,-75.54,-53.84,-1046.3531,0.235764557
22434,2022-01-01 08:00:00+00:00,13.29,-75.54,-88.83,-938.0251,0.235100306
22435,2022-01-01 08:30:00+00:00,13.29,-74.44,-87.73,-686.7013,0.234860929
22436,2022-01-01 09:00:00+00:00,33.05,-71,-104.05,-416.9255,0.235021031
22437,2022-01-01 09:30:00+00:00,33.05,9.78,-23.27,-213.9175,0.235683978
22438,2022-01-01 10:00:00+00:00,63.13,19.27,-43.86,-90.9028,0.236066039
22439,2022-01-01 10:30:00+00:00,63.13,0,-63.13,3.7542,0.236400113
22440,2022-01-01 11:00:00+00:00,91.57,45.1,-46.47,-562.9905,0.236155612
22441,2022-01-01 11:30:00+00:00,91.57,45.1,-46.47,-255.0435,0.236194597
22442,2022-01-01 12:00:00+00:00,102.37,47.76,-54.61,152.7119,0.236142028
22443,2022-01-01 12:30:00+00:00,102.37,51.26,-51.11,226.2693,0.236011875
22444,2022-01-01 13:00:00+00:00,108.66,28.12,-80.54,-610.9227,0.235692237
22445,2022-01-01 13:30:00+00:00,108.66,28.53,-80.13,-764.3157,0.234520065
22446,2022-01-01 14:00:00+00:00,112.54,32.6,-79.94,-818.0296,0.233829944
22447,2022-01-01 14:30:00+00:00,112.54,32.6,-79.94,-769.8631,0.233245
22448,2022-01-01 15:00:00+00:00,153.75,50,-103.75,-554.7011,0.233215671
22449,2022-01-01 15:30:00+00:00,153.75,-25,-178.75,-671.0434,0.233217986
22450,2022-01-01 16:00:00+00:00,202.01,20.80489,-181.20511,-913.6132,0.232993145
22451,2022-01-01 16:30:00+00:00,202.01,62.55,-139.46,-395.4781,0.233072353
22452,2022-01-01 17:00:00+00:00,156.97,64.03,-92.94,-360.7837,0.233067611
22453,2022-01-01 17:30:00+00:00,156.97,20,-136.97,-345.0827,0.233084922
22454,2022-01-01 18:00:00+00:00,130.57,0,-130.57,-275.1221,0.233147034
22455,2022-01-01 18:30:00+00:00,130.57,0,-130.57,-401.0916,0.233166433
22456,2022-01-01 19:00:00+00:00,124.95,40.13,-84.82,-840.5605,0.232315732
22457,2022-01-01 19:30:00+00:00,124.95,45.02,-79.93,-659.2309,0.23189926
22458,2022-01-01 20:00:00+00:00,95.66,112,16.34,92.4485,0.231836435
22459,2022-01-01 20:30:00+00:00,95.66,105,9.34,47.9234,0.231811763
22460,2022-01-01 21:00:00+00:00,73.06,-20,-93.06,-71.5422,0.231660358
22461,2022-01-01 21:30:00+00:00,73.06,-34.5,-107.56,-332.2417,0.231751371
22462,2022-01-01 22:00:00+00:00,64.01,87,22.99,67.6229,0.231731806
22463,2022-01-01 22:30:00+00:00,64.01,-25,-89.01,-137.9783,0.231755369
22464,2022-01-01 23:00:00+00:00,48.1,13.34,-34.76,422.9215,0.231407179
22465,2022-01-01 23:30:00+00:00,48.1,18.34,-29.76,-97.5516,0.231381249
22466,2022-01-02 00:00:00+00:00,32.71,21.65,-11.06,-29.3647,0.231668768
22467,2022-01-02 00:30:00+00:00,32.71,78.5,45.79,99.1869,0.231475839
22468,2022-01-02 01:00:00+00:00,10.6,78.5,67.9,86.7917,0.231500115
22469,2022-01-02 01:30:00+00:00,10.6,12,1.4,-31.425,0.231426286
22470,2022-01-02 02:00:00+00:00,3.88,12,8.12,-22.7999,0.231355504
22471,2022-01-02 02:30:00+00:00,3.88,4,0.12,-137.1927,0.231255109
22472,2022-01-02 03:00:00+00:00,3.14,0,-3.14,-65.1317,0.231298608
22473,2022-01-02 03:30:00+00:00,3.14,0,-3.14,-164.5187,0.231530968
22474,2022-01-02 04:00:00+00:00,3.26,-4.5704,-7.8304,-146.6143,0.231849323
22475,2022-01-02 04:30:00+00:00,3.26,-19,-22.26,-108.0517,0.232265178
22476,2022-01-02 05:00:00+00:00,2.05,74,71.95,137.1665,0.232275669
22477,2022-01-02 05:30:00+00:00,2.05,74,71.95,93.599,0.23230171
22478,2022-01-02 06:00:00+00:00,4.01,-19.98993,-23.99993,-271.6196,0.232209989
22479,2022-01-02 06:30:00+00:00,4.01,-9,-13.01,-156.1778,0.232154469
22480,2022-01-02 07:00:00+00:00,31.39,-15,-46.39,-754.185,0.231482813
22481,2022-01-02 07:30:00+00:00,31.39,-15,-46.39,-739.5833,0.23103603
22482,2022-01-02 08:00:00+00:00,59.26,1.93,-57.33,-675.8041,0.230556808
22483,2022-01-02 08:30:00+00:00,59.26,21.73,-37.53,-355.5503,0.230409867
22484,2022-01-02 09:00:00+00:00,82.14,27.05,-55.09,-672.2677,0.229927186
22485,2022-01-02 09:30:00+00:00,82.14,29.62,-52.52,-472.7006,0.229867403
22486,2022-01-02 10:00:00+00:00,68.72,30.01,-38.71,-466.3492,0.229891149
22487,2022-01-02 10:30:00+00:00,68.72,31.73,-36.99,-348.9827,0.229937201
22488,2022-01-02 11:00:00+00:00,74.06,33.42,-40.64,-171.1336,0.229856062
22489,2022-01-02 11:30:00+00:00,74.06,34.23,-39.83,-139.1406,0.229826226
22490,2022-01-02 12:00:00+00:00,77.27,31.08,-46.19,-37.1325,0.229809789
22491,2022-01-02 12:30:00+00:00,77.27,91.8,14.53,33.1235,0.229794598
22492,2022-01-02 13:00:00+00:00,85.44,103.89829,18.45829,190.8993,0.229792921
22493,2022-01-02 13:30:00+00:00,85.44,104,18.56,254.8976,0.229697143
22494,2022-01-02 14:00:00+00:00,58.62,120.02292,61.40292,464.0261,0.229575227
22495,2022-01-02 14:30:00+00:00,58.62,103,44.38,87.8512,0.226487236
22496,2022-01-02 15:00:00+00:00,124.85,73.96,-50.89,-31.47,0.225984372
22497,2022-01-02 15:30:00+00:00,124.85,0,-124.85,-140.8044,0.225763005
22498,2022-01-02 16:00:00+00:00,150.43,0,-150.43,-232.3731,0.225516335
22499,2022-01-02 16:30:00+00:00,150.43,119,-31.43,28.0956,0.225224726
22500,2022-01-02 17:00:00+00:00,123.02,0,-123.02,-353.2476,0.224936761
22501,2022-01-02 17:30:00+00:00,123.02,21,-102.02,-326.8992,0.22434692
22502,2022-01-02 18:00:00+00:00,95.3,-25,-120.3,-391.8638,0.224169094
22503,2022-01-02 18:30:00+00:00,95.3,-25,-120.3,-441.5169,0.22398372
22504,2022-01-02 19:00:00+00:00,67.96,-25,-92.96,-251.2966,0.223921166
22505,2022-01-02 19:30:00+00:00,67.96,41.7,-26.26,-394.6545,0.223701536
22506,2022-01-02 20:00:00+00:00,86.8,75,-11.8,-91.3477,0.223651917
22507,2022-01-02 20:30:00+00:00,86.8,75,-11.8,-109.198,0.223734964
22508,2022-01-02 21:00:00+00:00,14.63,34.12,19.49,-296.291,0.223505548
22509,2022-01-02 21:30:00+00:00,14.63,34.12,19.49,-605.6921,0.222875331
22510,2022-01-02 22:00:00+00:00,-7.19,3,10.19,-326.0428,0.222807009
22511,2022-01-02 22:30:00+00:00,-7.19,0.17,7.36,-482.6096,0.22246668
22512,2022-01-02 23:00:00+00:00,-8.46,130,138.46,157.2188,0.222612165
22513,2022-01-02 23:30:00+00:00,-8.46,100,108.46,51.9441,0.222658601
22514,2022-01-03 00:00:00+00:00,-12.55,-32.27,-19.72,-122.6667,0.22261058
22515,2022-01-03 00:30:00+00:00,-12.55,-5.28,7.27,-38.5684,0.222867806
22516,2022-01-03 01:00:00+00:00,-18.87,-70.97,-52.1,-461.3261,0.222612805
22517,2022-01-03 01:30:00+00:00,-18.87,-71.42,-52.55,-662.7699,0.222117941
22518,2022-01-03 02:00:00+00:00,-24.96,-71.42,-46.46,-481.3816,0.221818831
22519,2022-01-03 02:30:00+00:00,-24.96,-73.43,-48.47,-649.3773,0.221303751
22520,2022-01-03 03:00:00+00:00,-16.27,-71,-54.73,-375.043,0.221149365
22521,2022-01-03 03:30:00+00:00,-16.27,-74.58,-58.31,-649.3699,0.22068245
22522,2022-01-03 04:00:00+00:00,16.9,-74.58,-91.48,-820.6205,0.22011577
22523,2022-01-03 04:30:00+00:00,16.9,-74.58,-91.48,-960.6303,0.219273028
22524,2022-01-03 05:00:00+00:00,64.07,-77.55,-141.62,-966.8787,0.218719776
22525,2022-01-03 05:30:00+00:00,64.07,-74.44,-138.51,-681.9985,0.218604386
22526,2022-01-03 06:00:00+00:00,35.21,59.99,24.78,-10.2491,0.218614657
22527,2022-01-03 06:30:00+00:00,35.21,110,74.79,-21.8534,0.218596907
22528,2022-01-03 07:00:00+00:00,86.92,0,-86.92,-48.8477,0.218573454
22529,2022-01-03 07:30:00+00:00,86.92,20,-66.92,-96.7071,0.218562698
22530,2022-01-03 08:00:00+00:00,76.82,20,-56.82,-368.3103,0.218456209
22531,2022-01-03 08:30:00+00:00,76.82,70.56,-6.26,-53.9289,0.218433889
22532,2022-01-03 09:00:00+00:00,80.08,146,65.92,284.2564,0.218454517
22533,2022-01-03 09:30:00+00:00,80.08,152.75,72.67,313.9186,0.218506101
22534,2022-01-03 10:00:00+00:00,84.98,148,63.02,86.1951,0.218570245
22535,2022-01-03 10:30:00+00:00,84.98,148,63.02,108.1544,0.219047341
22536,2022-01-03 11:00:00+00:00,98.11,20.5,-77.61,-340.6019,0.219324391
22537,2022-01-03 11:30:00+00:00,98.11,26,-72.11,-133.4368,0.219546017
22538,2022-01-03 12:00:00+00:00,105.72,162.95,57.23,121.8465,0.220042005
22539,2022-01-03 12:30:00+00:00,105.72,30,-75.72,-54.2151,0.220264722
22540,2022-01-03 13:00:00+00:00,108.9,162.95,54.05,46.1134,0.220530996
22541,2022-01-03 13:30:00+00:00,108.9,162.95,54.05,55.2834,0.221066247
22542,2022-01-03 14:00:00+00:00,112.07,162.95,50.88,28.0833,0.221271659
22543,2022-01-03 14:30:00+00:00,112.07,185,72.93,277.9604,0.221565753
22544,2022-01-03 15:00:00+00:00,132.91,181,48.09,107.1838,0.221713633
22545,2022-01-03 15:30:00+00:00,132.91,30,-102.91,-77.6444,0.221754705
22546,2022-01-03 16:00:00+00:00,166.58,31,-135.58,-135.6321,0.22212187
22547,2022-01-03 16:30:00+00:00,166.58,65,-101.58,-39.8969,0.221962876
22548,2022-01-03 17:00:00+00:00,146.18,224,77.82,305.8209,0.22198619
22549,2022-01-03 17:30:00+00:00,146.18,181,34.82,73.4533,0.221985518
22550,2022-01-03 18:00:00+00:00,141.72,31,-110.72,-3.8032,0.221960622
22551,2022-01-03 18:30:00+00:00,141.72,0,-141.72,-141.0278,0.222140115
22552,2022-01-03 19:00:00+00:00,119.86,225,105.14,483.966,0.222371868
22553,2022-01-03 19:30:00+00:00,119.86,225,105.14,576.8911,0.222519567
22554,2022-01-03 20:00:00+00:00,118.92,225,106.08,357.6592,0.222476907
22555,2022-01-03 20:30:00+00:00,118.92,0,-118.92,-97.1103,0.222671068
22556,2022-01-03 21:00:00+00:00,93.34,159,65.66,90.6667,0.222841173
22557,2022-01-03 21:30:00+00:00,93.34,31.8,-61.54,-121.8264,0.223126152
22558,2022-01-03 22:00:00+00:00,121.71,21,-100.71,-266.6338,0.223313435
22559,2022-01-03 22:30:00+00:00,121.71,2,-119.71,-530.1551,0.223184419
22560,2022-01-03 23:00:00+00:00,150.44,92.6,-57.84,-469.6578,0.222978574
22561,2022-01-03 23:30:00+00:00,150.44,20,-130.44,-600.9869,0.222935972
22562,2022-01-04 00:00:00+00:00,134.37,30,-104.37,-466.9874,0.223005417
22563,2022-01-04 00:30:00+00:00,134.37,175,40.63,49.1029,0.223001497
22564,2022-01-04 01:00:00+00:00,99.97,175,75.03,47.3244,0.223027122
22565,2022-01-04 01:30:00+00:00,99.97,96.53669,-3.43331,-48.8611,0.223008389
22566,2022-01-04 02:00:00+00:00,84.47,80.5,-3.97,-151.0276,0.222925335
22567,2022-01-04 02:30:00+00:00,84.47,85.01,0.54,-68.0374,0.222944043
22568,2022-01-04 03:00:00+00:00,93.31,79.08,-14.23,-256.5186,0.222883446
22569,2022-01-04 03:30:00+00:00,93.31,74.7096,-18.6004,-498.4328,0.222595766
22570,2022-01-04 04:00:00+00:00,126.94,80.92,-46.02,-483.9735,0.222383027
22571,2022-01-04 04:30:00+00:00,126.94,30,-96.94,-640.5927,0.222134801
22572,2022-01-04 05:00:00+00:00,161.55,30,-131.55,-504.2673,0.221908596
22573,2022-01-04 05:30:00+00:00,161.55,30,-131.55,-355.6637,0.221836191
22574,2022-01-04 06:00:00+00:00,165.29,143.53,-21.76,-73.7592,0.221797097
22575,2022-01-04 06:30:00+00:00,165.29,20,-145.29,-262.6354,0.221865548
22576,2022-01-04 07:00:00+00:00,170.87,35,-135.87,-402.9261,0.222107191
22577,2022-01-04 07:30:00+00:00,170.87,35,-135.87,-383.3155,0.222787544
22578,2022-01-04 08:00:00+00:00,167.53,30,-137.53,-175.3257,0.222835769
22579,2022-01-04 08:30:00+00:00,167.53,205,37.47,244.0966,0.222848192
22580,2022-01-04 09:00:00+00:00,160.9,205,44.1,212.0073,0.223011076
22581,2022-01-04 09:30:00+00:00,160.9,206,45.1,333.7992,0.223073532
22582,2022-01-04 10:00:00+00:00,150.36,206,55.64,318.761,0.223094669
22583,2022-01-04 10:30:00+00:00,150.36,206,55.64,329.5145,0.223121773
22584,2022-01-04 11:00:00+00:00,145.48,207,61.52,557.3946,0.223024536
22585,2022-01-04 11:30:00+00:00,145.48,206,60.52,572.9923,0.222893034
22586,2022-01-04 12:00:00+00:00,142.2,227,84.8,545.2672,0.222827373
22587,2022-01-04 12:30:00+00:00,142.2,227,84.8,487.8139,0.222810922
22588,2022-01-04 13:00:00+00:00,145.25,210,64.75,22.949,0.222831306
22589,2022-01-04 13:30:00+00:00,145.25,57,-88.25,-340.2827,0.222816191
22590,2022-01-04 14:00:00+00:00,141.65,77,-64.65,-341.879,0.222746111
22591,2022-01-04 14:30:00+00:00,141.65,234,92.35,100.1164,0.222816949
22592,2022-01-04 15:00:00+00:00,159.84,234,74.16,497.849,0.22272143
22593,2022-01-04 15:30:00+00:00,159.84,234,74.16,518.8498,0.222648113
22594,2022-01-04 16:00:00+00:00,167.32,234,66.68,417.1069,0.222540273
22595,2022-01-04 16:30:00+00:00,167.32,260,92.68,627.7954,0.222441475
22596,2022-01-04 17:00:00+00:00,161.82,263,101.18,890.3729,0.222075978
22597,2022-01-04 17:30:00+00:00,161.82,262.9,101.08,689.6552,0.221951678
22598,2022-01-04 18:00:00+00:00,144.47,234,89.53,523.6569,0.22191267
22599,2022-01-04 18:30:00+00:00,144.47,234,89.53,342.4206,0.221968803
22600,2022-01-04 19:00:00+00:00,124.56,234,109.44,220.55,0.222089784
22601,2022-01-04 19:30:00+00:00,124.56,234,109.44,171.8556,0.222204742
22602,2022-01-04 20:00:00+00:00,123.14,233,109.86,5.5202,0.222211044
22603,2022-01-04 20:30:00+00:00,123.14,220,96.86,59.3322,0.22227656
22604,2022-01-04 21:00:00+00:00,91.95,220,128.05,17.6373,0.222282272
22605,2022-01-04 21:30:00+00:00,91.95,38,-53.95,-239.9589,0.222257318
22606,2022-01-04 22:00:00+00:00,119.74,152.48,32.74,320.1187,0.222366292
22607,2022-01-04 22:30:00+00:00,119.74,152.48,32.74,320.2079,0.222345651
22608,2022-01-04 23:00:00+00:00,104.27,20,-84.27,-235.0937,0.222404546
22609,2022-01-04 23:30:00+00:00,104.27,89.85,-14.42,-384.1733,0.22221018
22610,2022-01-05 00:00:00+00:00,91.61,-16.32,-107.93,-250.6916,0.222092249
22611,2022-01-05 00:30:00+00:00,91.61,197.5,105.89,40.072,0.222131607
22612,2022-01-05 01:00:00+00:00,81.1,197.5,116.4,68.2259,0.22220614
22613,2022-01-05 01:30:00+00:00,81.1,98.29,17.19,-24.9754,0.22217501
22614,2022-01-05 02:00:00+00:00,79.21,70,-9.21,-7.3362,0.22213093
22615,2022-01-05 02:30:00+00:00,79.21,-39.19,-118.4,-151.2543,0.222129597
22616,2022-01-05 03:00:00+00:00,87.97,-42.1,-130.07,-170.5077,0.222158877
22617,2022-01-05 03:30:00+00:00,87.97,-48.76,-136.73,-194.5376,0.222232663
22618,2022-01-05 04:00:00+00:00,129.68,219,89.32,227.1916,0.222328631
22619,2022-01-05 04:30:00+00:00,129.68,205,75.32,131.8364,0.222368719
22620,2022-01-05 05:00:00+00:00,176.63,130.18,-46.45,-150.4918,0.222530002
22621,2022-01-05 05:30:00+00:00,176.63,205,28.37,56.5473,0.222974255
22622,2022-01-05 06:00:00+00:00,175.74,200,24.26,123.5427,0.223483599
22623,2022-01-05 06:30:00+00:00,175.74,218,42.26,198.7909,0.223497521
22624,2022-01-05 07:00:00+00:00,178.33,214.68,36.35,295.4003,0.223433377
22625,2022-01-05 07:30:00+00:00,178.33,226.7901,48.4601,674.6398,0.223048386
22626,2022-01-05 08:00:00+00:00,176.62,243,66.38,443.5421,0.222980201
22627,2022-01-05 08:30:00+00:00,176.62,235,58.38,198.6693,0.22293635
22628,2022-01-05 09:00:00+00:00,171.76,235,63.24,96.892,0.223002386
22629,2022-01-05 09:30:00+00:00,171.76,235,63.24,146.8908,0.223679995
22630,2022-01-05 10:00:00+00:00,171.37,120,-51.37,-83.9542,0.223745904
22631,2022-01-05 10:30:00+00:00,171.37,85,-86.37,-185.5561,0.223681984
22632,2022-01-05 11:00:00+00:00,173.58,120,-53.58,-39.1881,0.223930749
22633,2022-01-05 11:30:00+00:00,173.58,120,-53.58,-45.4821,0.224424939
22634,2022-01-05 12:00:00+00:00,182.47,120,-62.47,-38.7195,0.224846009
22635,2022-01-05 12:30:00+00:00,182.47,235,52.53,85.4001,0.224860669
22636,2022-01-05 13:00:00+00:00,183.51,241.9,58.39,278.3555,0.224971478
22637,2022-01-05 13:30:00+00:00,183.51,235,51.49,229.8396,0.225255113
22638,2022-01-05 14:00:00+00:00,177.8,235,57.2,169.2414,0.225549783
22639,2022-01-05 14:30:00+00:00,177.8,295,117.2,386.0584,0.225748314
22640,2022-01-05 15:00:00+00:00,215.93,295,79.07,177.8325,0.226031723
22641,2022-01-05 15:30:00+00:00,215.93,400,184.07,224.4546,0.22676734
22642,2022-01-05 16:00:00+00:00,268.7,400,131.3,330.1728,0.227048894
22643,2022-01-05 16:30:00+00:00,268.7,444,175.3,713.864,0.227187111
22644,2022-01-05 17:00:00+00:00,260.88,400,139.12,198.1257,0.227305236
22645,2022-01-05 17:30:00+00:00,260.88,400,139.12,90.6683,0.227304137
22646,2022-01-05 18:00:00+00:00,255.02,125,-130.02,-31.816,0.227241195
22647,2022-01-05 18:30:00+00:00,255.02,400,144.98,134.3181,0.227382323
22648,2022-01-05 19:00:00+00:00,199.82,240,40.18,115.6251,0.22734727
22649,2022-01-05 19:30:00+00:00,199.82,240,40.18,105.5449,0.227298867
22650,2022-01-05 20:00:00+00:00,182.95,270,87.05,164.7334,0.227385435
22651,2022-01-05 20:30:00+00:00,182.95,125,-57.95,-55.0205,0.227337695
22652,2022-01-05 21:00:00+00:00,184.76,240,55.24,218.5107,0.227328859
22653,2022-01-05 21:30:00+00:00,184.76,236,51.24,24.7031,0.227339952
22654,2022-01-05 22:00:00+00:00,185.42,125,-60.42,-134.5684,0.22731963
